table_name,source_row_number,reason_code,reason_detail,payload,run_id
db_div_blitz,41,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026078, ""seq"": 2, ""filial"": 1089, ""coddv"": 754323, ""descricao"": ""DORFLEX DIP 1G CPD/10"", ""qtd_nfo"": 18, ""conf"": 28, ""vl_div"": 58.2, ""conferente"": 135208, ""data_conf"": ""2026-03-20"", ""qtd_venc"": 0, ""caixa"": ""40-0"", ""endereco"": ""M302.007.005.003"", ""zona"": ""M302"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 41}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,179,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 8, ""pedido"": 2026075, ""seq"": 8, ""filial"": 7446, ""coddv"": 300144, ""descricao"": ""SHP PANTENE HIDRATACAO 400ML"", ""qtd_nfo"": 0, ""conf"": 1, ""vl_div"": 22.08, ""conferente"": 70215887, ""data_conf"": ""2026-03-16"", ""qtd_venc"": 0, ""caixa"": ""15-9"", ""endereco"": ""NM39.002.002.002"", ""zona"": ""NM39"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 179}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,221,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 1, ""pedido"": 2026072, ""seq"": 1, ""filial"": 1487, ""coddv"": 615188, ""descricao"": ""ESM RISQUE CHIK POP 8ML NU"", ""qtd_nfo"": 0, ""conf"": 1, ""vl_div"": 4.08, ""conferente"": 143222, ""data_conf"": ""2026-03-16"", ""qtd_venc"": 0, ""caixa"": ""48-5"", ""endereco"": ""M17 .001.002.006"", ""zona"": ""M17"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 221}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,369,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 5, ""pedido"": 2026070, ""seq"": 5, ""filial"": 879, ""coddv"": 399060, ""descricao"": ""OLEO CAP ELSEVE EXTRAORDINARIO100ML"", ""qtd_nfo"": 6, ""conf"": 12, ""vl_div"": 227.46, ""conferente"": 123673, ""data_conf"": ""2026-03-12"", ""qtd_venc"": 0, ""caixa"": ""4-3"", ""endereco"": ""NM2 .027.003.001"", ""zona"": ""NM2"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 369}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,943,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 1, ""pedido"": 2026057, ""seq"": 1, ""filial"": 1367, ""coddv"": 496227, ""descricao"": ""ORLISTATE 120MG CAPS/60 GN-GERMED"", ""qtd_nfo"": 1, ""conf"": 0, ""vl_div"": 72.4, ""conferente"": 26888, ""data_conf"": ""2026-02-27"", ""qtd_venc"": 0, ""caixa"": ""27-2"", ""endereco"": ""M40 .005.003.003"", ""zona"": ""M40"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 943}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,1054,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 759376, ""descricao"": ""BEB PROT PIRAC 15G WHEY MORAN 250ML"", ""qtd_nfo"": 12, ""conf"": 0, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""3-5"", ""endereco"": ""AL1 .022.003.001"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1054}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,1055,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 759376, ""descricao"": ""BEB PROT PIRAC 15G WHEY MORAN 250ML"", ""qtd_nfo"": 12, ""conf"": 0, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""5-1"", ""endereco"": ""AL1 .022.003.001"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1055}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,1057,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 754218, ""descricao"": ""BEB PROT PIRAC 15G WHEY CHOCO 250ML"", ""qtd_nfo"": 0, ""conf"": 12, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""3-5"", ""endereco"": ""AL1 .003.003.003"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1057}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,1058,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 754218, ""descricao"": ""BEB PROT PIRAC 15G WHEY CHOCO 250ML"", ""qtd_nfo"": 0, ""conf"": 12, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""4-3"", ""endereco"": ""AL1 .003.003.003"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1058}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
db_div_blitz,1198,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 1, ""pedido"": 2026049, ""seq"": 1, ""filial"": 704, ""coddv"": 332356, ""descricao"": ""ELANI 28 3MG+0,03MG CPD/28"", ""qtd_nfo"": 0, ""conf"": 1, ""vl_div"": 57.0, ""conferente"": 8598, ""data_conf"": ""2026-02-21"", ""qtd_venc"": 0, ""caixa"": ""78-7"", ""endereco"": ""M58 .003.003.005"", ""zona"": ""M58"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1198}",fd17b1d2-2759-4b7c-96b6-aacd88364b41
